id,same_distance,diff_distance
5605,0.1228664,0.48831376
5606,0.08723494,0.52717316
5607,0.123122506,0.48556644
5608,0.12908356,0.4973304
5609,0.18504849,0.4921781
5610,0.09347921,0.4889749
5611,0.07852075,0.47164765
5612,0.118653245,0.4711713
5613,0.09814366,0.47940445
5614,0.15584779,0.46300313
5615,0.1591328,0.4080073
5616,0.14932537,0.43729833
5617,0.15288363,0.44996282
5618,0.18689828,0.46758568
5619,0.17210393,0.46959105
5620,0.1762292,0.44172588
5621,0.14665782,0.5026765
5622,0.18240225,0.5337379
5623,0.16053747,0.48512506
5624,0.15127617,0.49987972
5625,0.14672309,0.54294217
5626,0.15789936,0.5402183
5627,0.15174331,0.47615296
5628,0.15201569,0.4844124
5629,0.19481893,0.5085017
5630,0.19648416,0.43251702
5631,0.18470283,0.42048237
5632,0.18319856,0.38134378
5633,0.2196778,0.4084834
5634,0.18335058,0.41649365
5635,0.13693376,0.42471808
5636,0.19015792,0.4280981
5637,0.16187032,0.42165968
5638,0.22757961,0.4484795
5639,0.20297217,0.47285208
5640,0.12433339,0.4766079
5641,0.14706507,0.41318056
5642,0.2566137,0.4199798
5643,0.27176026,0.43168715
5644,0.22382537,0.4367777
5645,0.24319702,0.44482607
5646,0.2209657,0.44061944
5647,0.18920545,0.4445193
5648,0.18333375,0.44913688
5649,0.15765515,0.45409986
5650,0.14104183,0.44775805
5651,0.1946867,0.45288625
5652,0.23204914,0.43161288
5653,0.19399123,0.4415422
5654,0.17837895,0.44278407
5655,0.18226975,0.43001726
5656,0.19455029,0.42413142
5657,0.1906034,0.42779619
5658,0.19938989,0.42806217
5659,0.19591454,0.43273023
5660,0.14971435,0.4119189
5661,0.16929251,0.39366895
5662,0.156185,0.41614288
5663,0.16157533,0.41782355
5664,0.17265607,0.40555364
5665,0.16465312,0.4156568
5666,0.13894416,0.40227398
5667,0.12645358,0.41135976
5668,0.08285059,0.41076145
5669,0.15579061,0.4057594
5670,0.123122506,0.39614603
5671,0.12273964,0.42658928
5672,0.19681603,0.41881925
5673,0.13010275,0.40959635
5674,0.114175975,0.40473542
5675,0.16584943,0.41123936
5676,0.13576993,0.3825979
5677,0.16684501,0.38082778
5678,0.16556217,0.377081
5679,0.17139463,0.38399583
5680,0.15252087,0.3836618
5681,0.17013182,0.36775807
5682,0.1736067,0.43513077
5683,0.19929968,0.42771286
5684,0.16953091,0.42986616
5685,0.19445029,0.4260346
5686,0.17545025,0.40768376
5687,0.17118952,0.43024644
5688,0.17698179,0.42326963
5689,0.18750703,0.42552444
5690,0.17364092,0.4203793
5691,0.17852494,0.41446453
5692,0.23198369,0.41256246
5693,0.23541015,0.41122472
5694,0.21116732,0.4021363
5695,0.20572804,0.41013992
5696,0.25098702,0.42066413
5697,0.19372462,0.40078226
5698,0.15434125,0.4105151
5699,0.23338787,0.40549576
5700,0.20034885,0.40835512
5701,0.26220432,0.40622386
5702,0.24055916,0.40558368
5703,0.171663,0.40006307
5704,0.16387807,0.41557518
5705,0.25410426,0.40836358
5706,0.2873678,0.39744774
5707,0.2427144,0.35893777
5708,0.24170426,0.36261243
5709,0.21883471,0.36938977
5710,0.1861612,0.36367178
5711,0.19477157,0.41814592
5712,0.17392375,0.41118672
5713,0.15575759,0.37330413
5714,0.19728813,0.39155218
5715,0.2595511,0.38086438
5716,0.20762523,0.38227007
5717,0.19363974,0.3835584
5718,0.19877787,0.3784936
5719,0.21766081,0.3818344
5720,0.19951402,0.37808147
5721,0.22485255,0.37853754
5722,0.21547332,0.41972104
5723,0.1745038,0.42648584
5724,0.18997113,0.42081907
5725,0.16255876,0.41844708
5726,0.16371219,0.42453143
5727,0.17806871,0.41832617
5728,0.15603028,0.40745822
5729,0.14563248,0.42165238
5730,0.12742265,0.4342002
5731,0.096337736,0.39804414
5732,0.1446239,0.44366884
5733,0.12908356,0.4031055
5734,0.12273964,0.46730852
5735,0.16806775,0.43380275
5736,0.13084872,0.42762232
5737,0.103250876,0.42483726
5738,0.16652052,0.45532462
5739,0.11634358,0.42442715
5740,0.18283875,0.43505302
5741,0.16954578,0.45723677
5742,0.17721885,0.4369529
5743,0.17145035,0.463866
5744,0.19077794,0.46951997
5745,0.1554664,0.44373855
5746,0.18608122,0.46944666
5747,0.18881947,0.44213793
5748,0.19903105,0.41560638
5749,0.17476206,0.45832565
5750,0.16345303,0.44237304
5751,0.16812201,0.48300073
5752,0.1703315,0.50865185
5753,0.16384536,0.4597407
5754,0.1660395,0.46247935
5755,0.20155932,0.48415524
5756,0.19584486,0.44720712
5757,0.19679233,0.4592076
5758,0.19864984,0.4543021
5759,0.230982,0.48127633
5760,0.14233063,0.47494638
5761,0.1293506,0.50110173
5762,0.23090652,0.41713998
5763,0.16281721,0.43893948
5764,0.23760693,0.46267086
5765,0.21590254,0.46869427
5766,0.15322092,0.4156386
5767,0.14942081,0.43054885
5768,0.23543529,0.4639739
5769,0.25986668,0.45939627
5770,0.21713969,0.40302536
5771,0.23105368,0.45021445
5772,0.2061484,0.46047047
5773,0.17678085,0.49442515
5774,0.17843297,0.48361972
5775,0.18384047,0.48812947
5776,0.14898156,0.43145797
5777,0.21343935,0.4450646
5778,0.27223596,0.4509635
5779,0.23246358,0.38025174
5780,0.21151373,0.42440304
5781,0.21247962,0.36633745
5782,0.22527301,0.37172017
5783,0.21021737,0.38110837
5784,0.2258801,0.34601602
5785,0.22083485,0.41778475
5786,0.16585086,0.35412705
5787,0.17981876,0.45913574
5788,0.15635745,0.3960641
5789,0.16241978,0.36347467
5790,0.17296346,0.40762728
5791,0.1757252,0.46228522
5792,0.14984459,0.48651835
5793,0.1819652,0.4667967
5794,0.18675752,0.44526532
5795,0.18626475,0.4489002
5796,0.18504849,0.44290242
5797,0.19681603,0.476309
5798,0.16806775,0.44545472
5799,0.16463034,0.42915723
5800,0.16749354,0.41786015
5801,0.19401063,0.44314966
5802,0.18166812,0.4294012
5803,0.23909962,0.48239586
5804,0.21998805,0.45313412
5805,0.22291578,0.4674576
5806,0.22483501,0.44150546
5807,0.24370609,0.47288048
5808,0.19116402,0.45705116
5809,0.25389147,0.4553042
5810,0.25756854,0.460546
5811,0.27098772,0.45224848
5812,0.25000226,0.4572703
5813,0.24902478,0.45929506
5814,0.24877791,0.4416355
5815,0.25324312,0.4416191
5816,0.24710599,0.4501542
5817,0.25306237,0.43445736
5818,0.24176955,0.44922385
5819,0.2208553,0.46042454
5820,0.22860068,0.44352064
5821,0.24091344,0.43902612
5822,0.251612,0.50194806
5823,0.15012665,0.5097784
5824,0.17304361,0.5199266
5825,0.2524346,0.48219028
5826,0.19403885,0.47263777
5827,0.2509908,0.47686794
5828,0.21728523,0.4894293
5829,0.19475868,0.47259992
5830,0.21545187,0.5210593
5831,0.2536807,0.4777746
5832,0.23981518,0.48674393
5833,0.18986465,0.47686663
5834,0.21586859,0.46753213
5835,0.2131977,0.44679832
5836,0.21681234,0.4593684
5837,0.1879591,0.48582128
5838,0.24455294,0.46382535
5839,0.22716637,0.42309165
5840,0.27186123,0.4328099
5841,0.30810317,0.43947184
5842,0.27101067,0.46151993
5843,0.26907945,0.4682663
5844,0.27206266,0.44392478
5845,0.27361956,0.48473632
5846,0.27959326,0.52302766
5847,0.27682078,0.46780312
5848,0.27511236,0.47410816
5849,0.23697504,0.5373171
5850,0.25815222,0.529003
5851,0.21983103,0.47352457
5852,0.22895816,0.4866175
5853,0.2480291,0.5025004
5854,0.21319854,0.42211232
5855,0.21247289,0.41173977
5856,0.08222236,0.3685377
5857,0.12604722,0.40575173
5858,0.11195053,0.39924988
5859,0.09347921,0.40047026
5860,0.13010275,0.39611396
5861,0.13084872,0.4031105
5862,0.16463034,0.44529426
5863,0.07616872,0.46522182
5864,0.13184917,0.46295765
5865,0.11452304,0.3980104
5866,0.16806874,0.40569183
5867,0.17461509,0.41618484
5868,0.17160521,0.4128692
5869,0.17501305,0.41885617
5870,0.21789216,0.42037472
5871,0.18294874,0.4223267
5872,0.18680635,0.4274676
5873,0.17525513,0.43566188
5874,0.20201857,0.4184615
5875,0.18598565,0.4292465
5876,0.18812522,0.41377437
5877,0.1771958,0.4180931
5878,0.18847173,0.42276323
5879,0.18212774,0.40839338
5880,0.18906644,0.39712206
5881,0.20952529,0.40780884
5882,0.2026288,0.39714956
5883,0.19578114,0.4049131
5884,0.1966616,0.38873425
5885,0.22355898,0.37623248
5886,0.1531635,0.39790106
5887,0.14367086,0.40052903
5888,0.22095455,0.38963002
5889,0.16523479,0.4220505
5890,0.24031986,0.4172681
5891,0.21014944,0.41419423
5892,0.15306331,0.41798976
5893,0.16988397,0.4173133
5894,0.24502635,0.41311172
5895,0.2570913,0.4325933
5896,0.20975846,0.4230528
5897,0.25562182,0.42300043
5898,0.2364924,0.41199902
5899,0.20627233,0.41829202
5900,0.20196326,0.3850569
5901,0.18162617,0.38500386
5902,0.16621195,0.37666872
5903,0.22253819,0.39070866
5904,0.26849732,0.4017819
5905,0.22655684,0.37891695
5906,0.2178192,0.4374401
5907,0.22177644,0.4367004
5908,0.2335826,0.4348156
5909,0.22987671,0.43073508
5910,0.23222768,0.41770446
5911,0.23353648,0.43533275
5912,0.17471008,0.43074918
5913,0.1965343,0.43406475
5914,0.17736472,0.42435318
5915,0.1866324,0.4301894
5916,0.19970061,0.42649093
5917,0.17765096,0.41777077
5918,0.1586456,0.41069707
5919,0.07808164,0.4272807
5920,0.09249026,0.432684
5921,0.1186608,0.41394675
5922,0.07852075,0.4147687
5923,0.114175975,0.41639048
5924,0.103250876,0.42222062
5925,0.16749354,0.4150279
5926,0.07616872,0.415877
5927,0.131606,0.41157168
5928,0.099941015,0.43419945
5929,0.16459,0.4208255
5930,0.16753317,0.40667352
5931,0.16087899,0.38338062
5932,0.1657211,0.3876661
5933,0.18808487,0.39085203
5934,0.1557662,0.38204908
5935,0.18637444,0.42632607
5936,0.16711108,0.4234672
5937,0.19895674,0.38078713
5938,0.17202139,0.39166448
5939,0.16005719,0.38605198
5940,0.1647605,0.38840836
5941,0.16944294,0.38892075
5942,0.16246977,0.3852777
5943,0.16870661,0.39261273
5944,0.20043457,0.38397264
5945,0.19467111,0.3869243
5946,0.19132084,0.43016613
5947,0.1903083,0.4389259
5948,0.22295734,0.43481168
5949,0.16183504,0.43157226
5950,0.11845742,0.43777964
5951,0.21695447,0.43078995
5952,0.16772492,0.41808552
5953,0.23572174,0.44309482
5954,0.2130494,0.45167273
5955,0.14718106,0.39733163
5956,0.15858102,0.47431394
5957,0.25465283,0.41156688
5958,0.26540685,0.48205358
5959,0.21943717,0.44458437
5960,0.22774062,0.43589416
5961,0.20955603,0.44730172
5962,0.172294,0.47052854
5963,0.17638397,0.44935524
5964,0.16440538,0.44649515
5965,0.13611764,0.47602382
5966,0.19880565,0.44367713
5967,0.24463923,0.49072126
5968,0.20268714,0.45642215
5969,0.1853275,0.43882924
5970,0.1909124,0.46711686
5971,0.20302357,0.44407636
5972,0.19612657,0.4148984
5973,0.20511234,0.4539179
5974,0.19911084,0.43939352
5975,0.15226354,0.4733332
5976,0.16918364,0.4960737
5977,0.14313456,0.45281443
5978,0.1548029,0.4563321
5979,0.1695074,0.47666666
5980,0.15733978,0.44261166
5981,0.13005772,0.45981997
5982,0.13033193,0.45141175
5983,0.16217574,0.47835767
5984,0.14264409,0.4814264
5985,0.118653245,0.5200079
5986,0.16584943,0.44063017
5987,0.16652052,0.4460291
5988,0.19401063,0.48652133
5989,0.13184917,0.47957295
5990,0.131606,0.43653336
5991,0.12108828,0.44290277
5992,0.16664162,0.4854971
5993,0.17563309,0.46884862
5994,0.1808762,0.42616
5995,0.18020533,0.470589
5996,0.21627498,0.48335084
5997,0.19713908,0.48015916
5998,0.20630589,0.48868436
5999,0.18284988,0.4783197
6000,0.20855045,0.4362819
6001,0.18248713,0.43993962
6002,0.18452233,0.45127392
6003,0.18102719,0.38052776
6004,0.18671629,0.4280997
6005,0.17100443,0.3736675
6006,0.18811613,0.3768508
6007,0.21160144,0.37939632
6008,0.20890604,0.35363707
6009,0.20740025,0.42762434
6010,0.19907178,0.3575819
6011,0.23099035,0.4511887
6012,0.20006809,0.3942028
6013,0.16583103,0.37853244
6014,0.20718412,0.4250127
6015,0.18951508,0.44796288
6016,0.2456771,0.48589885
6017,0.21607964,0.4479655
6018,0.14948137,0.41936398
6019,0.17054783,0.438147
6020,0.23320341,0.43553925
6021,0.24954112,0.47328368
6022,0.18774094,0.4252819
6023,0.23745899,0.41103873
6024,0.22340657,0.39859927
6025,0.19443291,0.43746236
6026,0.19039835,0.4235273
6027,0.1990215,0.48060268
6028,0.17365436,0.4465963
6029,0.23071536,0.44654664
6030,0.2460808,0.4425463
6031,0.20745477,0.46625564
6032,0.21575142,0.4624248
6033,0.21393876,0.45329437
6034,0.22199243,0.4593884
6035,0.22096911,0.43276453
6036,0.22219494,0.44719976
6037,0.2270777,0.45077154
6038,0.19098206,0.44279894
6039,0.20829242,0.44190517
6040,0.18797584,0.45733318
6041,0.1944287,0.4181784
6042,0.20448102,0.44375917
6043,0.17921744,0.4520383
6044,0.15068841,0.43119416
6045,0.11240709,0.42988807
6046,0.12700857,0.49151558
6047,0.114995785,0.49006677
6048,0.09814366,0.5193989
6049,0.13576993,0.49232396
6050,0.11634358,0.4824898
6051,0.18166812,0.49239376
6052,0.11452304,0.50403434
6053,0.099941015,0.4857955
6054,0.12108828,0.5327715
6055,0.16975044,0.48202673
6056,0.16749619,0.4995758
6057,0.17205557,0.49338797
6058,0.16974322,0.47736463
6059,0.20282845,0.46465403
6060,0.16463767,0.4543599
6061,0.18629386,0.4650774
6062,0.16002432,0.45227027
6063,0.18187116,0.38692033
6064,0.17825511,0.40478048
6065,0.17179114,0.4298897
6066,0.17327377,0.44024333
6067,0.1759488,0.45796698
6068,0.16321097,0.45375398
6069,0.17365038,0.44930774
6070,0.20425151,0.4829271
6071,0.20478807,0.43569422
6072,0.19572051,0.46030495
6073,0.19437933,0.4971919
6074,0.2313319,0.48571643
6075,0.1706655,0.4478297
6076,0.1434628,0.4504665
6077,0.20345317,0.4545438
6078,0.1704413,0.44952267
6079,0.24314316,0.43148664
6080,0.21733096,0.392542
6081,0.13840623,0.42280838
6082,0.14669314,0.43507236
6083,0.2387311,0.4313386
6084,0.26612315,0.4177245
6085,0.21302383,0.42736435
6086,0.24096175,0.47818714
6087,0.21430022,0.49838126
6088,0.18800828,0.49325785
6089,0.18724906,0.43604794
6090,0.17858826,0.43521228
6091,0.14025,0.44520697
6092,0.20995936,0.44031113
6093,0.24812786,0.47305
6094,0.21103053,0.47710824
6095,0.20128064,0.45406812
6096,0.20488074,0.46484894
6097,0.21607211,0.47469965
6098,0.21064635,0.4654252
6099,0.21570158,0.4600381
6100,0.21294262,0.46006864
6101,0.16230586,0.45344225
6102,0.18277475,0.46683785
6103,0.157055,0.42692012
6104,0.16533238,0.4229329
6105,0.18270902,0.44958368
6106,0.16897279,0.43022603
6107,0.1257807,0.43843225
6108,0.15175314,0.42844036
6109,0.18323727,0.41127682
6110,0.17815761,0.4303494
6111,0.15584779,0.43248564
6112,0.16684501,0.41357964
6113,0.18283875,0.4434251
6114,0.23909962,0.43027464
6115,0.16806874,0.44168544
6116,0.16459,0.44348204
6117,0.16664162,0.43179807
6118,0.16975044,0.42683616
6119,0.07033781,0.46094862
6120,0.07295713,0.44502628
6121,0.075865224,0.44187817
6122,0.19668041,0.43551263
6123,0.15260273,0.44295412
6124,0.23116188,0.39821675
6125,0.2117219,0.40356
6126,0.22992872,0.39511767
6127,0.2058215,0.40556622
6128,0.19750994,0.41594914
6129,0.19559193,0.39810655
6130,0.2010264,0.4624945
6131,0.19167374,0.45667216
6132,0.20002468,0.45458153
6133,0.26212078,0.45056233
6134,0.25643134,0.43713933
6135,0.25237668,0.45291865
6136,0.24109921,0.45231935
6137,0.27702117,0.45209062
6138,0.2428645,0.44912094
6139,0.20594962,0.44271356
6140,0.24974911,0.4417725
6141,0.24243972,0.4366964
6142,0.28834718,0.4277657
6143,0.28040522,0.43816373
6144,0.21218677,0.45557112
6145,0.21069218,0.43254122
6146,0.28684497,0.43308797
6147,0.30747202,0.43499014
6148,0.25439703,0.43439522
6149,0.2741429,0.4356113
6150,0.26221013,0.4455332
6151,0.21244982,0.4325002
6152,0.21623541,0.42950535
6153,0.23099098,0.41596898
6154,0.2070863,0.43337083
6155,0.19473484,0.39107773
6156,0.24437529,0.3965947
6157,0.20160483,0.39502278
6158,0.20405884,0.39145935
6159,0.20386387,0.44708338
6160,0.22451223,0.4376359
6161,0.22481601,0.39385745
6162,0.22464298,0.425283
6163,0.22014011,0.411065
6164,0.22850865,0.40733755
6165,0.2399025,0.41207552
6166,0.23731227,0.41087338
6167,0.23580618,0.40625557
6168,0.25357637,0.40742996
6169,0.21910886,0.40886626
6170,0.20400193,0.4522533
6171,0.15680566,0.45490292
6172,0.1748901,0.4535711
6173,0.17011558,0.45100242
6174,0.1591328,0.4555405
6175,0.16556217,0.44390777
6176,0.16954578,0.44001853
6177,0.21998805,0.45855746
6178,0.17461509,0.46691304
6179,0.16753317,0.4265963
6180,0.17563309,0.48276463
6181,0.16749619,0.37998456
6182,0.07033781,0.4722203
6183,0.06385904,0.40900993
6184,0.053964958,0.39420226
6185,0.19121757,0.4116241
6186,0.14159721,0.4545588
6187,0.23248135,0.40384945
6188,0.21384965,0.4095932
6189,0.22698572,0.45635813
6190,0.20531426,0.4195263
6191,0.20175268,0.46577197
6192,0.20166233,0.47329533
6193,0.20774385,0.42791843
6194,0.19697279,0.4405201
6195,0.20516682,0.4300496
6196,0.27429408,0.40366724
6197,0.26630104,0.41862002
6198,0.26215646,0.41827273
6199,0.25648966,0.46441817
6200,0.2916528,0.48524645
6201,0.22443742,0.46686915
6202,0.20557934,0.44442344
6203,0.26920184,0.44793358
6204,0.2454429,0.42727363
6205,0.2982061,0.4516039
6206,0.2884012,0.42853734
6207,0.21332899,0.45395905
6208,0.21439917,0.45908505
6209,0.29615116,0.53779656
6210,0.31991976,0.44198632
6211,0.25790253,0.4665906
6212,0.26267326,0.49925694
6213,0.2492175,0.50360036
6214,0.2086292,0.44515345
6215,0.21406263,0.46685302
6216,0.2401245,0.5154784
6217,0.2141528,0.50593144
6218,0.20763727,0.43553153
6219,0.26117456,0.48138806
6220,0.21751697,0.48721942
6221,0.2192079,0.50065756
6222,0.21437919,0.4888787
6223,0.23405015,0.49195492
6224,0.23475729,0.418561
6225,0.2410479,0.4580545
6226,0.23389658,0.47133896
6227,0.23247568,0.36747828
6228,0.24617946,0.4158221
6229,0.23560771,0.3640932
6230,0.2352641,0.38987076
6231,0.25652117,0.4044501
6232,0.23380011,0.3612018
6233,0.2067941,0.41973045
6234,0.15422055,0.36747566
6235,0.17829396,0.42052525
6236,0.16788751,0.38373828
6237,0.14932537,0.3745511
6238,0.17139463,0.40687197
6239,0.17721885,0.43666023
6240,0.22291578,0.47644794
6241,0.17160521,0.4474447
6242,0.16087899,0.42599273
6243,0.1808762,0.44364035
6244,0.17205557,0.4258113
6245,0.07295713,0.4641977
6246,0.06385904,0.412733
6247,0.07211706,0.41738838
6248,0.19398507,0.4107496
6249,0.13357106,0.42708585
6250,0.23772644,0.41521877
6251,0.21526855,0.46902043
6252,0.23511098,0.41110656
6253,0.20920785,0.44273296
6254,0.19875586,0.41976354
6255,0.19934542,0.44481677
6256,0.2062695,0.4352361
6257,0.1998723,0.4526366
6258,0.20246646,0.44664252
6259,0.26852337,0.40956485
6260,0.26010656,0.42991096
6261,0.2515558,0.4404951
6262,0.24481471,0.42290765
6263,0.2855604,0.41524473
6264,0.23546591,0.4361991
6265,0.2045799,0.4252247
6266,0.2553991,0.43119445
6267,0.23683645,0.44378465
6268,0.28984696,0.40455398
6269,0.279014,0.42337966
6270,0.20962207,0.50455844
6271,0.21114075,0.50002855
6272,0.30403593,0.5325473
6273,0.3211874,0.5047597
6274,0.26110372,0.48921213
6275,0.27024567,0.49735433
6276,0.24776372,0.51167125
6277,0.20431991,0.49576393
6278,0.20654617,0.5328729
6279,0.22988883,0.4901558
6280,0.2090946,0.4944034
6281,0.1862481,0.49855086
6282,0.2382835,0.47235167
6283,0.19998662,0.4684974
6284,0.19838591,0.4636287
6285,0.1960429,0.4409532
6286,0.21592349,0.4240911
6287,0.22209771,0.39431587
6288,0.22409886,0.41777325
6289,0.21707039,0.42438424
6290,0.22661154,0.43271384
6291,0.23847046,0.45548543
6292,0.23150496,0.45241112
6293,0.23209614,0.4631867
6294,0.25146243,0.49093834
6295,0.2240126,0.44261065
6296,0.20526108,0.4822436
6297,0.15582992,0.5185487
6298,0.16664557,0.49863893
6299,0.16673774,0.46454972
6300,0.15288363,0.46392608
6301,0.15252087,0.4627974
6302,0.17145035,0.44331872
6303,0.22483501,0.4237328
6304,0.17501305,0.39335015
6305,0.1657211,0.42649052
6306,0.18020533,0.43721712
6307,0.16974322,0.43614605
6308,0.075865224,0.42461228
6309,0.053964958,0.43601972
6310,0.07211706,0.48467767
6311,0.16997293,0.50597423
6312,0.14761649,0.50237226
6313,0.22130479,0.44551358
6314,0.19694476,0.44843423
6315,0.21868962,0.45422077
6316,0.1966073,0.45134985
6317,0.18707554,0.47886673
6318,0.19091588,0.48789072
6319,0.19640669,0.46818188
6320,0.18601188,0.47757873
6321,0.19455802,0.4829391
6322,0.2692211,0.47392607
6323,0.26487017,0.46539322
6324,0.2604061,0.45979634
6325,0.25156277,0.46019492
6326,0.28724894,0.48080027
6327,0.23139237,0.4300604
6328,0.1997928,0.43319562
6329,0.26122537,0.45896116
6330,0.2412495,0.43346342
6331,0.29378116,0.44005522
6332,0.28802523,0.4371946
6333,0.21065307,0.41603425
6334,0.20870166,0.4316399
6335,0.28693482,0.42906383
6336,0.31655005,0.41478536
6337,0.26111007,0.46293363
6338,0.25969905,0.45038205
6339,0.2440778,0.45639548
6340,0.20351493,0.45870945
6341,0.20702717,0.44457677
6342,0.2247923,0.44209042
6343,0.2026143,0.47564822
6344,0.19143246,0.4619572
6345,0.25483668,0.4622252
6346,0.20336808,0.4559881
6347,0.202737,0.45689848
6348,0.19965616,0.40848032
6349,0.21941395,0.41415536
6350,0.22092701,0.41009167
6351,0.22701271,0.41446075
6352,0.21896946,0.4301711
6353,0.21818571,0.42261666
6354,0.22961602,0.47438416
6355,0.22393513,0.47014084
6356,0.22387534,0.463834
6357,0.2457316,0.46656632
6358,0.21555069,0.45536262
6359,0.20032486,0.46539015
6360,0.17802395,0.46678597
6361,0.16570015,0.46848884
6362,0.21304427,0.46255246
6363,0.18689828,0.4541237
6364,0.17013182,0.46047783
6365,0.19077794,0.45327228
6366,0.24370609,0.44417098
6367,0.21789216,0.45303923
6368,0.18808487,0.472953
6369,0.21627498,0.4579298
6370,0.20282845,0.4455211
6371,0.19668041,0.45462194
6372,0.19121757,0.44672275
6373,0.19398507,0.45561162
6374,0.16997293,0.46092805
6375,0.19700854,0.44538552
6376,0.1910455,0.43235177
6377,0.18450831,0.42836672
6378,0.2043116,0.44265577
6379,0.16858439,0.41575736
6380,0.15898383,0.4195493
6381,0.17345865,0.42014018
6382,0.16538289,0.41493726
6383,0.16580172,0.46535048
6384,0.17132926,0.45749062
6385,0.25825676,0.413836
6386,0.25625274,0.45435077
6387,0.26643157,0.43739814
6388,0.25853536,0.43270826
6389,0.2855806,0.43956235
6390,0.24573125,0.4409236
6391,0.19730392,0.43537453
6392,0.25622696,0.43498576
6393,0.24824485,0.4354453
6394,0.2855886,0.47348648
6395,0.27882683,0.47447646
6396,0.21285309,0.47796535
6397,0.20771216,0.47055387
6398,0.2917193,0.47500038
6399,0.31872943,0.46356148
6400,0.26892444,0.46900746
6401,0.21061736,0.48096484
6402,0.22875087,0.47916147
6403,0.16765282,0.4452608
6404,0.20004968,0.49197575
6405,0.20082922,0.39964253
6406,0.19736497,0.4819682
6407,0.20672137,0.42039838
6408,0.22686458,0.40961623
6409,0.19200677,0.4386337
6410,0.17882723,0.46309847
6411,0.18656538,0.43101123
6412,0.19711544,0.44380242
6413,0.18068615,0.47031412
6414,0.19954273,0.42841157
6415,0.18945506,0.4836007
6416,0.1870907,0.47936767
6417,0.20170559,0.42441228
6418,0.18926294,0.4235432
6419,0.19444086,0.41533154
6420,0.20735677,0.39181903
6421,0.201382,0.40727678
6422,0.1822065,0.40275288
6423,0.15993896,0.45477346
6424,0.17239851,0.48408133
6425,0.18265112,0.46048403
6426,0.17210393,0.43266952
6427,0.1736067,0.4249298
6428,0.1554664,0.41372478
6429,0.19116402,0.4463181
6430,0.18294874,0.4128872
6431,0.1557662,0.43633837
6432,0.19713908,0.44356975
6433,0.16463767,0.54633564
6434,0.15260273,0.45406443
6435,0.14159721,0.46978378
6436,0.13357106,0.50087595
6437,0.14761649,0.5163959
6438,0.19700854,0.45217106
6439,0.25617453,0.47617072
6440,0.23401117,0.5165417
6441,0.25790775,0.5173351
6442,0.23128822,0.45399648
6443,0.20744735,0.48449296
6444,0.22566225,0.49218586
6445,0.22764537,0.498065
6446,0.21888244,0.47582683
6447,0.23261641,0.48304355
6448,0.2652816,0.4309089
6449,0.24299476,0.46765745
6450,0.2466124,0.4797554
6451,0.24676149,0.38304895
6452,0.27554572,0.42579424
6453,0.2041573,0.37677553
6454,0.19070904,0.3892463
6455,0.26870748,0.41257823
6456,0.22476235,0.3717577
6457,0.28738776,0.42351922
6458,0.26357406,0.36933404
6459,0.21133524,0.4295693
6460,0.22444648,0.40401256
6461,0.28590834,0.38505468
6462,0.29167315,0.41155747
6463,0.24627927,0.44224384
6464,0.21286221,0.48459926
6465,0.20656705,0.46126965
6466,0.17507906,0.43112665
6467,0.18055235,0.46253803
6468,0.23672229,0.4335219
6469,0.20296961,0.47713974
6470,0.20276518,0.41726413
6471,0.25624883,0.42402357
6472,0.2116126,0.41659325
6473,0.20568441,0.45627326
6474,0.20546187,0.44463733
6475,0.22507258,0.49106887
6476,0.21911111,0.41900504
6477,0.22712864,0.4544505
6478,0.21977848,0.43299952
6479,0.2265738,0.43928006
6480,0.24426255,0.45167762
6481,0.21150446,0.47425994
6482,0.21646474,0.46006745
6483,0.24416816,0.40414998
6484,0.2014138,0.43261302
6485,0.18299913,0.44962886
6486,0.17910746,0.45148614
6487,0.1888068,0.44345823
6488,0.20051716,0.4592404
6489,0.1762292,0.4463039
6490,0.19929968,0.45380998
6491,0.18608122,0.4599015
6492,0.25389147,0.40638414
6493,0.18680635,0.4352912
6494,0.18637444,0.49424452
6495,0.20630589,0.4882973
6496,0.18629386,0.52436554
6497,0.23116188,0.49618798
6498,0.23248135,0.4924692
6499,0.23772644,0.49582767
6500,0.22130479,0.50683564
6501,0.1910455,0.49616987
6502,0.25617453,0.5441382
6503,0.11947982,0.47694877
6504,0.104611754,0.5091163
6505,0.10547798,0.49300927
6506,0.116907656,0.47532383
6507,0.10162885,0.4754037
6508,0.10225845,0.4553645
6509,0.10046634,0.4332457
6510,0.11437529,0.40850255
6511,0.23056297,0.41700253
6512,0.22621834,0.41436714
6513,0.2416492,0.41827205
6514,0.23480472,0.43437645
6515,0.268562,0.4411459
6516,0.22730184,0.46419004
6517,0.18638375,0.47531983
6518,0.24324547,0.49890035
6519,0.20585574,0.4594802
6520,0.25426438,0.490019
6521,0.249917,0.528666
6522,0.20023465,0.5078553
6523,0.19698869,0.47282058
6524,0.27008846,0.4733909
6525,0.2943976,0.48350653
6526,0.25373214,0.44635332
6527,0.29404932,0.41490814
6528,0.29001924,0.37857473
6529,0.25075912,0.42431897
6530,0.26200974,0.42248777
6531,0.15716621,0.43615514
6532,0.15439692,0.42232674
6533,0.23296903,0.41959167
6534,0.25126532,0.45971736
6535,0.23456244,0.49775487
6536,0.2129308,0.5030102
6537,0.21789175,0.4320752
6538,0.2181095,0.41829306
6539,0.21398194,0.41552213
